competitorId,competitorName,firstName,lastName,status,gender,countryOfOriginCode,countryOfOriginName,regionId,regionName,affiliateId,affiliateName,age,height,weight,overallRank,overallScore,genderId,year
77071,Kelly Sullivan,Kelly,Sullivan,ACT,F,,,15,South East,1516,Maverick CrossFit,24,,,10963,60404,2,2012
72326,Daisy Pressley,Daisy,Pressley,ACT,F,,,13,North West,289,,31,,,10964,60410,2,2012
33006,Tara Robinson,Tara,Robinson,ACT,F,,,4,Canada East,1816,,33,,,10964,60410,2,2012
54761,Kelley McAuliffe,Kelley,McAuliffe,ACT,F,,,16,Southern California,1912,Brick CrossFit,43,,,10966,60411,2,2012
49059,Vanessa Birken,Vanessa,Birken,ACT,F,,,7,Europe,3314,CrossFit Essen,31,,,10967,60412,2,2012
62940,Cheryl Blair,Cheryl,Blair,ACT,F,,,6,Central East,2787,CrossFit Fishers,33,,,10968,60416,2,2012
61362,Rhonda Hanson,Rhonda,Hanson,ACT,F,,,16,Southern California,969,,27,,,10969,60423,2,2012
70075,Ruthie Granich,Ruthie,Granich,ACT,F,,,16,Southern California,826,CrossFit Long Beach,32,,,10970,60443,2,2012
22722,Jaime Ferguson,Jaime,Ferguson,ACT,F,,,14,South Central,2892,,34,,,10971,60447,2,2012
21691,Brandi Kriendler,Brandi,Kriendler,ACT,F,,,14,South Central,788,CrossFit Champions,40,,,10972,60448,2,2012
55872,Louise Phillips,Louise,Phillips,ACT,F,,,7,Europe,1213,,41,,,10973,60460,2,2012
38962,Marissa Phipps,Marissa,Phipps,ACT,F,,,15,South East,2506,CrossFit Integrity,18,,,10974,60461,2,2012
52073,Jennifer Sayes,Jennifer,Sayes,ACT,F,,,17,South West,2082,,26,,,10975,60465,2,2012
50425,mitzi santayana,Mitzi,Santayana,ACT,F,,,12,Northern California,793,Diablo CrossFit,29,,,10976,60492,2,2012
46013,Rachel rose,Rachel,rose,ACT,F,,,11,North East,1520,CrossFit Florian,33,,,10977,60502,2,2012
19272,Miin Chen,Miin,Chen,ACT,F,,,11,North East,884,CrossFit Stamford,30,,,10978,60508,2,2012
40463,paula pridal,paula,pridal,ACT,F,,,8,Latin America,0,,27,,,10979,60514,2,2012
80235,Lisa Mesia,Lisa,Mesia,ACT,F,,,2,Asia,2731,Shogun CrossFit,9,,,10980,60519,2,2012
48681,Regina Buban,Regina,Buban,ACT,F,,,17,South West,2308,,28,,,10981,60524,2,2012
22609,Mallory Curtis,Mallory,Curtis,ACT,F,,,6,Central East,2249,,28,,,10982,60525,2,2012
57631,Joanna Drinane,Joanna,Drinane,ACT,F,,,11,North East,963,CrossFit Providence,23,,,10983,60526,2,2012
37364,Lizzie Lyons,Lizzie,Lyons,ACT,F,,,9,Mid Atlantic,2074,,14,,,10983,60526,2,2012
46150,Michelle Fife,Michelle,Fife,ACT,F,,,17,South West,1050,FirstPower CrossFit,44,,,10985,60528,2,2012
37786,kim chatterson,kim,chatterson,ACT,F,,,4,Canada East,65,CrossFit YUL,42,,,10985,60528,2,2012
37041,Amy Savoie,Amy,Savoie,ACT,F,,,4,Canada East,15,,36,,,10987,60529,2,2012
8299,Mitzi Jeddry,Mitzi,Jeddry,ACT,F,,,5,Canada West,1084,SBS CrossFit,35,,,10988,60544,2,2012
65531,Laurie Denton,Laurie,Denton,ACT,F,,,11,North East,2508,,39,,,10989,60546,2,2012
56648,Andrea Kukovica,Andrea,Kukovica,ACT,F,,,2,Asia,0,,30,,,10990,60554,2,2012
57770,Lisa Crawford,Lisa,Crawford,ACT,F,,,9,Mid Atlantic,802,,27,,,10991,60555,2,2012
43132,Michelle Miller,Michelle,Miller,ACT,F,,,10,North Central,1371,,29,,,10992,60558,2,2012
60663,Lola Capps,Lola,Capps,ACT,F,,,9,Mid Atlantic,934,,38,,,10993,60560,2,2012
34987,susana grau,Susana,Grau,ACT,F,,,8,Latin America,0,,27,,,10994,60566,2,2012
33584,Jaime Holderman,Jaime,Holderman,ACT,F,,,13,North West,696,CrossFit Belltown,26,,,10995,60599,2,2012
61358,Nicole Shearar,Nicole,Shearar,ACT,F,,,5,Canada West,685,CrossFit Cloverdale,25,,,10996,60603,2,2012
50809,meika worton,meika,worton,ACT,F,,,3,Australia,1587,,35,,,10997,60606,2,2012
34039,Kylie Rowley,Kylie,Rowley,ACT,F,,,3,Australia,2320,,31,,,10998,60607,2,2012
25923,Kathrin Leichs,Kathrin,Leichs,ACT,F,,,7,Europe,2138,CrossFit Ansbach,29,,,10999,60611,2,2012
67529,Bethany Alling,Bethany,Alling,ACT,F,,,16,Southern California,920,CrossFit Culver City,32,,,11000,60620,2,2012
57208,jacqui williams,jacqui,williams,ACT,F,,,3,Australia,2488,,27,,,11001,60633,2,2012
40121,Lisa Veale,Lisa,Veale,ACT,F,,,7,Europe,1517,,29,,,11002,60637,2,2012
12162,Mari Shepherd,Mari,Shepherd,ACT,F,,,7,Europe,3020,,27,,,11003,60651,2,2012
28461,Telia Schoonover,Telia,Schoonover,ACT,F,,,16,Southern California,2730,,28,,,11004,60655,2,2012
16216,Kerry Pelan,Kerry,Pelan,ACT,F,,,3,Australia,1574,,28,,,11005,60663,2,2012
37746,Amanda Cook,Amanda,Cook,ACT,F,,,17,South West,2487,CrossFit Initiative,30,,,11006,60688,2,2012
49129,Rebecca Faber,Rebecca,Faber,ACT,F,,,9,Mid Atlantic,140,Hardbat CrossFit,37,,,11007,60695,2,2012
21500,Sharon Best,Sharon,Best,ACT,F,,,3,Australia,3048,,38,,,11008,60698,2,2012
61597,Amanda Gall,Amanda,Gall,ACT,F,,,15,South East,783,CrossFit Atlanta,33,,,11009,60701,2,2012
48283,Lindel Dewberry,Lindel,Dewberry,ACT,F,,,15,South East,1060,CrossFit Rx,24,,,11010,60703,2,2012
8858,Laura Bennett,Laura,Bennett,ACT,F,,,7,Europe,1132,CrossFit Glasgow,30,,,11011,60718,2,2012
47947,Kayla Larkin,Kayla,Larkin,ACT,F,,,16,Southern California,2534,CrossFit Uncensored,22,,,11012,60720,2,2012
42462,lisa ballas,Lisa,Ballas,ACT,F,,,14,South Central,2044,,30,,,11013,60730,2,2012
48094,Nicole Penta,Nicole,Penta,ACT,F,,,11,North East,1641,Shoreline CrossFit,31,,,11014,60732,2,2012
70137,Piper Lycke,Piper,Lycke,ACT,F,,,13,North West,180,CrossFit Industrious,23,,,11015,60734,2,2012
40460,Tiana Johnson,Tiana,Johnson,ACT,F,,,9,Mid Atlantic,1509,CrossFit Phoenixville,30,,,11016,60741,2,2012
26036,Nanna Bryngeirsdóttir,Nanna,Bryngeirsdóttir,ACT,F,,,7,Europe,2147,,30,,,11017,60746,2,2012
79333,Emily Rennie,Emily,Rennie,ACT,F,,,12,Northern California,1714,Lamorinda CrossFit,39,,,11018,60747,2,2012
52113,Lisa Tuck,Lisa,Tuck,ACT,F,,,6,Central East,3523,Advanced Performance CrossFit,42,,,11019,60756,2,2012
67155,Debbie Rumble,Debbie,Rumble,ACT,F,,,7,Europe,671,CrossFit Reading,40,,,11019,60756,2,2012
53994,Kyra Stuart,Kyra,Stuart,ACT,F,,,3,Australia,3337,,27,,,11021,60764,2,2012
65072,Dawn Rucinski,Dawn,Rucinski,ACT,F,,,15,South East,1055,CrossFit Camden,32,,,11022,60767,2,2012
41104,Alison Middleton,Alison,Middleton,ACT,F,,,9,Mid Atlantic,956,,30,,,11023,60769,2,2012
71756,Daðey Ingadóttir,Daðey,Ingadóttir,ACT,F,,,7,Europe,2025,CrossFit Reykjavík,38,,,11024,60771,2,2012
14490,Heidi Cheng,Heidi,Cheng,ACT,F,,,6,Central East,1023,CrossFit Endeavor,27,,,11025,60772,2,2012
25725,Laura Hervey,Laura,Hervey,ACT,F,,,13,North West,491,Boise CrossFit,22,,,11025,60772,2,2012
76643,Jamie-Leigh Boult,Jamie-Leigh,Boult,ACT,F,,,7,Europe,1478,CrossFit Teesside,23,,,11027,60776,2,2012
57272,Lindsay Lewis,Lindsay,Lewis,ACT,F,,,6,Central East,1430,,26,,,11028,60779,2,2012
41141,sarah anderson,sarah,anderson,ACT,F,,,13,North West,0,,44,,,11029,60780,2,2012
59049,Shannon Sandison,Shannon,Sandison,ACT,F,,,16,Southern California,1700,,24,,,11030,60788,2,2012
43897,Wing Billeisen,Wing,Billeisen,ACT,F,,,17,South West,2020,,39,,,11031,60791,2,2012
81246,Rachel Carver,Rachel,Carver,ACT,F,,,14,South Central,2100,,27,,,11032,60794,2,2012
50208,Jacynthe Imbeault-Tetreault,Jacynthe,Imbeault-Tetreault,ACT,F,,,4,Canada East,65,CrossFit YUL,30,,,11033,60795,2,2012
75283,Gill Barbour,Gill,Barbour,ACT,F,,,1,Africa,3334,,31,,,11034,60804,2,2012
5677,Ondine Schultz,Ondine,Schultz,ACT,F,,,1,Africa,434,REF CrossFit,36,,,11035,60807,2,2012
55581,Heather Gaudet,Heather,Gaudet,ACT,F,,,11,North East,2294,,33,,,11036,60817,2,2012
26199,Tricia Woodhead,Tricia,Woodhead,ACT,F,,,11,North East,736,CrossFit Milford,38,,,11037,60826,2,2012
81797,Dawn Knight,Dawn,Knight,ACT,F,,,16,Southern California,1305,,40,,,11038,60839,2,2012
9243,ilicia sharfstein,ilicia,sharfstein,ACT,F,,,11,North East,174,,42,,,11039,60849,2,2012
3566,Simi Khabra,Simi,Khabra,ACT,F,,,17,South West,2116,,38,,,11040,60867,2,2012
57035,kim dean,kim,dean,ACT,F,,,15,South East,755,Harbor City CrossFit,29,,,11041,60875,2,2012
76083,Tiffany Janzen,Tiffany,Janzen,ACT,F,,,10,North Central,321,,26,,,11042,60882,2,2012
68839,Korrie Shivers,Korrie,Shivers,ACT,F,,,17,South West,2645,,33,,,11043,60885,2,2012
27387,Devin Rich,Devin,Rich,ACT,F,,,11,North East,3126,CrossFit Shrewsbury,25,,,11044,60894,2,2012
10531,Heather Smith,Heather,Smith,ACT,F,,,4,Canada East,909,Reebok CrossFit FirePower,35,,,11045,60938,2,2012
3229,Jamie Flynt,Jamie,Flynt,ACT,F,,,15,South East,1168,CrossFit Huntsville,33,,,11046,60944,2,2012
34925,Patricia Cano,Patricia,Cano,ACT,F,,,12,Northern California,2098,,35,,,11047,60953,2,2012
11561,Amy Higgins,Amy,Higgins,ACT,F,,,11,North East,613,,25,,,11048,60956,2,2012
24041,Veronica Bocanegra,Veronica,Bocanegra,ACT,F,,,16,Southern California,1118,Axiom CrossFit,34,,,11049,60957,2,2012
28685,April Mallery,April,Mallery,ACT,F,,,12,Northern California,1682,CrossFit Roseville,37,,,11049,60957,2,2012
65318,Melissa Knourek,Melissa,Knourek,ACT,F,,,14,South Central,2503,,34,,,11051,60961,2,2012
38372,Giselle Campos,Giselle,Campos,ACT,F,,,15,South East,902,,21,,,11052,60963,2,2012
31666,Cathy Dibona,Cathy,Dibona,ACT,F,,,11,North East,336,,26,,,11053,60966,2,2012
36324,Bjork Johannsdottir,Bjork,Johannsdottir,ACT,F,,,7,Europe,1781,,35,,,11054,60991,2,2012
38764,Leah Russo,Leah,Russo,ACT,F,,,9,Mid Atlantic,1240,CrossFit 215,29,,,11054,60991,2,2012
68784,connie ray,connie,ray,ACT,F,,,13,North West,2192,,37,,,11056,60992,2,2012
48132,allison white,allison,white,ACT,F,,,7,Europe,0,,41,,,11057,60999,2,2012
43704,Annemarie Pantazis,Annemarie,Pantazis,ACT,F,,,9,Mid Atlantic,553,Ultimate CrossFit,38,,,11058,61001,2,2012
80676,Stephanie Mathieson,Stephanie,Mathieson,ACT,F,,,5,Canada West,1224,CrossFit Athlete Inside (AI),28,,,11059,61008,2,2012
58404,Kelly Johnson,Kelly,Johnson,ACT,F,,,3,Australia,2488,,36,,,11060,61009,2,2012
24723,Michelle Ripley,Michelle,Ripley,ACT,F,,,13,North West,3228,CrossFit Marysville,34,,,11061,61016,2,2012
61329,Maren Sofie Holte,Maren Sofie,Holte,ACT,F,,,7,Europe,1841,CrossFit Kristiansand,22,,,11061,61016,2,2012
43459,Danielle Vinton,Danielle,Vinton,ACT,F,,,3,Australia,343,,25,,,11063,61019,2,2012
54745,Emily Pawlak,Emily,Pawlak,ACT,F,,,6,Central East,3100,,23,,,11064,61024,2,2012
67885,Dawnie Carlson,Dawnie,Carlson,ACT,F,,,5,Canada West,2937,CrossFit 403,34,,,11065,61033,2,2012
24595,Christina Henricksen,Christina,Henricksen,ACT,F,,,12,Northern California,793,Diablo CrossFit,31,,,11066,61043,2,2012
65343,Kate Calder,Kate,Calder,ACT,F,,,17,South West,2749,,33,,,11067,61051,2,2012
43982,Jessi Todden,Jessi,Todden,ACT,F,,,16,Southern California,1912,Brick CrossFit,32,,,11067,61051,2,2012
45269,Artemis Damble,Artemis,Damble,ACT,F,,,11,North East,1557,,31,,,11069,61078,2,2012
82157,Shannon Perkins,Shannon,Perkins,ACT,F,,,10,North Central,270,Black Hills CrossFit,34,,,11070,61085,2,2012
81480,Marcee Christian,Marcee,Christian,ACT,F,,,17,South West,773,CrossFit Pleasant Grove,39,,,11071,61087,2,2012
81227,Ni Pat Awi,Ni,Pat Awi,ACT,F,,,11,North East,300,CrossFit South Central Mass,34,,,11072,61088,2,2012
24394,lalanea peek,lalanea,peek,ACT,F,,,9,Mid Atlantic,1950,CrossFit Greensboro,35,,,11073,61091,2,2012
47023,Jennifer Dickey,Jennifer,Dickey,ACT,F,,,16,Southern California,1912,Brick CrossFit,38,,,11074,61098,2,2012
35245,Kristina Garza,Kristina,Garza,ACT,F,,,14,South Central,2178,Ragin' CrossFit,26,,,11075,61118,2,2012
57971,Bronwen Wild,Bronwen,Wild,ACT,F,,,17,South West,2645,,34,,,11076,61125,2,2012
79442,Lorena Skelton,Lorena,Skelton,ACT,F,,,9,Mid Atlantic,1059,,32,,,11077,61132,2,2012
71791,crystal stubbs,crystal,stubbs,ACT,F,,,15,South East,3119,CrossFit Coweta,31,,,11078,61142,2,2012
58764,Lisette van steenis,Lisette,van steenis,ACT,F,,,7,Europe,2345,CrossFit AKA,29,,,11079,61153,2,2012
73535,Chasity Dougan,Chasity,Dougan,ACT,F,,,5,Canada West,1356,CrossFit Lloydminster,29,,,11080,61154,2,2012
11360,Katherine Henry,Katherine,Henry,ACT,F,,,11,North East,2045,,29,,,11081,61161,2,2012
45005,Debbie Paul,Debbie,Paul,ACT,F,,,13,North West,3052,,35,,,11082,61165,2,2012
64605,Amanda Morton,Amanda,Morton,ACT,F,,,3,Australia,1750,Coastal CrossFit Queensland,38,,,11083,61177,2,2012
41842,Lindsay Starr,Lindsay,Starr,ACT,F,,,11,North East,886,North Shore CrossFit,34,,,11084,61181,2,2012
48254,Sarah Raatgever,Sarah,Raatgever,ACT,F,,,1,Africa,1264,,32,,,11085,61182,2,2012
68995,Heather Robinson,Heather,Robinson,ACT,F,,,4,Canada East,2870,,33,,,11086,61188,2,2012
28645,Laura Hines,Laura,Hines,ACT,F,,,17,South West,2645,,28,,,11086,61188,2,2012
55282,Lucy Leu-Marshall,Lucy,Leu-Marshall,ACT,F,,,3,Australia,835,CrossFit Newcastle,27,,,11088,61189,2,2012
45078,Veta Bates,Veta,Bates,ACT,F,,,11,North East,853,CrossFit Virtuosity,30,,,11089,61203,2,2012
59680,Hollie Simpson,Hollie,Simpson,ACT,F,,,7,Europe,1478,CrossFit Teesside,27,,,11090,61205,2,2012
70323,Kelsey Dunn,Kelsey,Dunn,ACT,F,,,16,Southern California,2483,,23,,,11091,61206,2,2012
73857,Cheri Hubler,Cheri,Hubler,ACT,F,,,13,North West,1968,CrossFit E3,39,,,11092,61217,2,2012
61222,Kim Shaw,Kim,Shaw,ACT,F,,,17,South West,820,CrossFit Flagstaff,28,,,11093,61225,2,2012
80231,Heather Walker,Heather,Walker,ACT,F,,,16,Southern California,918,CrossFit Costa Mesa,32,,,11094,61232,2,2012
2826,Amna Al Haddad,Amna,Al Haddad,ACT,F,,,2,Asia,1425,,22,,,11095,61237,2,2012
76105,Sandy Wherry,Sandy,Wherry,ACT,F,,,16,Southern California,2129,CrossFit N2O,29,,,11096,61253,2,2012
36257,Christa Guidi,Christa,Guidi,ACT,F,,,9,Mid Atlantic,1240,CrossFit 215,33,,,11097,61254,2,2012
32078,Hilary Wendel,Hilary,Wendel,ACT,F,,,2,Asia,2360,Chikara CrossFit,42,,,11098,61255,2,2012
65381,Dorothy Valvo,Dorothy,Valvo,ACT,F,,,10,North Central,316,CrossFit TNT,41,,,11099,61257,2,2012
7855,Jasmin Gonzalez,Jasmin,Gonzalez,ACT,F,,,16,Southern California,1959,,42,,,11100,61274,2,2012
43646,Maria Janos,Maria,Janos,ACT,F,,,15,South East,1054,,34,,,11101,61277,2,2012
55367,Dana Nielsen,Dana,Nielsen,ACT,F,,,14,South Central,2061,,35,,,11102,61280,2,2012
7157,Megan Ward,Megan,Ward,ACT,F,,,6,Central East,211,TC Total CrossFit,27,,,11103,61286,2,2012
31089,Jai Berg,Jai,Berg,ACT,F,,,11,North East,837,CrossFit NYC,34,,,11103,61286,2,2012
57521,Alicia Pope,Alicia,Pope,ACT,F,,,15,South East,1321,CrossFit Conquest,36,,,11103,61286,2,2012
53997,Carla Maripa-Campora,Carla,Maripa-Campora,ACT,F,,,3,Australia,1763,CrossFit St Marys,42,,,11106,61290,2,2012
3348,Anthea Douglas,Anthea,Douglas,ACT,F,,,7,Europe,1639,AFS CrossFit,35,,,11107,61294,2,2012
74234,Taylor Boucher,Taylor,Boucher,ACT,F,,,11,North East,1350,CrossFit Strongtown,22,,,11107,61294,2,2012
67210,Michelle Boot,Michelle,Boot,ACT,F,,,5,Canada West,1826,,40,,,11107,61294,2,2012
56478,Allison Adams,Allison,Adams,ACT,F,,,9,Mid Atlantic,1240,CrossFit 215,31,,,11110,61306,2,2012
30756,Raquel Lavastida,Raquel,Lavastida,ACT,F,,,14,South Central,2683,,37,,,11111,61308,2,2012
14901,Natalia Reynolds,Natalia,Reynolds,ACT,F,,,17,South West,496,,29,,,11112,61323,2,2012
19300,Kasey Hartnett,Kasey,Hartnett,ACT,F,,,11,North East,2793,CrossFit Wicked,24,,,11113,61335,2,2012
30763,Erica Clontz,Erica,Clontz,ACT,F,,,13,North West,1693,FallOut CrossFit,30,,,11114,61337,2,2012
8069,Sherri Hamilton,Sherri,Hamilton,ACT,F,,,13,North West,3361,,29,,,11115,61347,2,2012
45938,Molly Alesch,Molly,Alesch,ACT,F,,,11,North East,1520,CrossFit Florian,29,,,11116,61348,2,2012
20362,Aina Conda,Aina,Conda,ACT,F,,,15,South East,2619,,27,,,11117,61354,2,2012
39519,yuna kim,yuna,kim,ACT,F,,,2,Asia,2108,,22,,,11118,61362,2,2012
75500,Crystal Sanchez,Crystal,Sanchez,ACT,F,,,13,North West,0,,33,,,11119,61369,2,2012
17010,Paula Walsh,Paula,Walsh,ACT,F,,,14,South Central,498,Centurion CrossFit Fort Hood,35,,,11120,61381,2,2012
22044,Michelle Young,Michelle,Young,ACT,F,,,4,Canada East,909,Reebok CrossFit FirePower,25,,,11121,61387,2,2012
58058,Pamela Monger,Pamela,Monger,ACT,F,,,17,South West,2471,,33,,,11122,61410,2,2012
72042,Rachel Aja,Rachel,Aja,ACT,F,,,17,South West,1164,CrossFit Fury,31,,,11123,61412,2,2012
47984,Jane McCormick,Jane,McCormick,ACT,F,,,7,Europe,23,,30,,,11124,61420,2,2012
44300,Heather McKearnan,Heather,McKearnan,ACT,F,,,17,South West,2897,CrossFit Santa Fe,32,,,11125,61422,2,2012
41773,Elba Garcia,Elba,Garcia,ACT,F,,,4,Canada East,861,CrossFit Moncton,28,,,11126,61426,2,2012
51291,MICHELLE BOFINGER,MICHELLE,BOFINGER,ACT,F,,,3,Australia,2051,,40,,,11127,61437,2,2012
43465,Llara Taylor,Llara,Taylor,ACT,F,,,3,Australia,1583,CrossFit The Stables,40,,,11128,61445,2,2012
27529,Carla Roach,Carla,Roach,ACT,F,,,5,Canada West,2281,,42,,,11129,61463,2,2012
24235,Ruth Boddy,Ruth,Boddy,ACT,F,,,7,Europe,671,CrossFit Reading,31,,,11130,61477,2,2012
38886,Arielle Poulos,Arielle,Poulos,ACT,F,,,15,South East,1032,,32,,,11131,61489,2,2012
27584,Lisa Feinberg,Lisa,Feinberg,ACT,F,,,11,North East,884,CrossFit Stamford,29,,,11132,61490,2,2012
51759,Gretchen Dunford,Gretchen,Dunford,ACT,F,,,6,Central East,1771,,28,,,11132,61490,2,2012
24940,Jacqueline Robertson,Jacqueline,Robertson,ACT,F,,,11,North East,568,Cynergy CrossFit,34,,,11134,61496,2,2012
29312,Ann Holler,Ann,Holler,ACT,F,,,13,North West,2405,,44,,,11135,61505,2,2012
43680,Ashley DeVierno,Ashley,DeVierno,ACT,F,,,11,North East,1483,Flower City CrossFit,26,,,11136,61507,2,2012
3043,Eden Simpson,Eden,Simpson,ACT,F,,,14,South Central,2183,Omega CrossFit,34,,,11137,61510,2,2012
16761,Sarah Persaud,Sarah,Persaud,ACT,F,,,9,Mid Atlantic,1679,,30,,,11138,61530,2,2012
58582,Mary Dilorenzo,Mary,Dilorenzo,ACT,F,,,11,North East,1301,CrossFit The Rack,40,,,11139,61534,2,2012
45890,Trish Chaput,Trish,Chaput,ACT,F,,,7,Europe,2776,CrossFit Hale,39,,,11140,61542,2,2012
19439,Audrey Levesque,Audrey,Levesque,ACT,F,,,4,Canada East,539,CrossFit CapOp,21,,,11141,61551,2,2012
49586,Meenal Prasad,Meenal,Prasad,ACT,F,,,3,Australia,3026,,30,,,11142,61564,2,2012
14878,Dana Schafer,Dana,Schafer,ACT,F,,,5,Canada West,1148,,30,,,11142,61564,2,2012
2668,Carson Wakefield,Carson,Wakefield,ACT,F,,,15,South East,1168,CrossFit Huntsville,31,,,11144,61567,2,2012
15761,Alexandra Goldsborough,Alexandra,Goldsborough,ACT,F,,,12,Northern California,793,Diablo CrossFit,21,,,11145,61573,2,2012
55495,Christy Banholzer,Christy,Banholzer,ACT,F,,,10,North Central,316,CrossFit TNT,31,,,11146,61579,2,2012
49622,Melissa Martin,Melissa,Martin,ACT,F,,,3,Australia,3075,EMP CrossFit,37,,,11147,61586,2,2012
73830,courtney facchin,courtney,facchin,ACT,F,,,5,Canada West,894,CrossFit Westside,34,,,11147,61586,2,2012
17378,Katie Henry,Katie,Henry,ACT,F,,,13,North West,1158,,39,,,11149,61597,2,2012
70694,Sarah Stephens,Sarah,Stephens,ACT,F,,,3,Australia,933,CrossFit Brisbane,36,,,11150,61600,2,2012
57684,Nicki Coker,Nicki,Coker,ACT,F,,,14,South Central,2977,New Braunfels CrossFit,34,,,11151,61605,2,2012
20722,Jennifer Boyden,Jennifer,Boyden,ACT,F,,,11,North East,3310,CrossFit Free,27,,,11152,61610,2,2012
20469,Faith Murphy,Faith,Murphy,ACT,F,,,11,North East,0,,36,,,11153,61613,2,2012
40081,Christina Elmazi,Christina,Elmazi,ACT,F,,,11,North East,2199,,38,,,11154,61615,2,2012
17720,Mandy McDaniel,Mandy,McDaniel,ACT,F,,,15,South East,1368,CrossFit Impulse,121,,,11155,61624,2,2012
10756,Erin Dedman,Erin,Dedman,ACT,F,,,3,Australia,2488,,29,,,11156,61628,2,2012
61797,Nickie Greenough,Nickie,Greenough,ACT,F,,,14,South Central,1879,CrossFit Lubbock,35,,,11156,61628,2,2012
58146,Maite Simon,Maite,Simon,ACT,F,,,13,North West,872,CrossFit Portland,41,,,11158,61638,2,2012
49666,Mindie Buttars,Mindie,Buttars,ACT,F,,,17,South West,1981,,33,,,11159,61650,2,2012
15340,Gabriela Tacoronte,Gabriela,Tacoronte,ACT,F,,,15,South East,2330,,35,,,11160,61652,2,2012
28892,Kong Tarasevich,Kong,Tarasevich,ACT,F,,,11,North East,461,,43,,,11161,61653,2,2012
11793,Denise Fraider,Denise,Fraider,ACT,F,,,9,Mid Atlantic,1135,CrossFit King of Prussia,27,,,11162,61655,2,2012
38607,Pinelopi Stamatiadou,Pinelopi,Stamatiadou,ACT,F,,,7,Europe,1229,CrossFit Central London,30,,,11163,61657,2,2012
81030,Vanessa Knowles,Vanessa,Knowles,ACT,F,,,7,Europe,2255,CrossFit Tonbridge,37,,,11164,61662,2,2012
79265,Renate Tellevik,Renate,Tellevik,ACT,F,,,7,Europe,2796,,38,,,11165,61689,2,2012
47782,Stephanie Smith,Stephanie,Smith,ACT,F,,,17,South West,2572,,40,,,11166,61699,2,2012
34102,Cassi Baker,Cassi,Baker,ACT,F,,,16,Southern California,2494,,28,,,11167,61708,2,2012
59071,Theresa O'Connor,Theresa,O'Connor,ACT,F,,,12,Northern California,435,,28,,,11168,61713,2,2012
11911,kelly dixon,kelly,dixon,ACT,F,,,7,Europe,3022,CrossFit Leeds,30,,,11169,61720,2,2012
29544,Kirsten McCaskill,Kirsten,McCaskill,ACT,F,,,7,Europe,3091,,28,,,11170,61721,2,2012
32091,zady perez,zady,perez,ACT,F,,,15,South East,801,CrossFit Threshold,39,,,11171,61734,2,2012
80105,Alison Lee,Alison,Lee,ACT,F,,,3,Australia,106,CrossFit Westgate,30,,,11172,61748,2,2012
58106,Aisha Hamilton,Aisha,Hamilton,ACT,F,,,12,Northern California,839,CrossFit Oakland,38,,,11173,61751,2,2012
73887,Arnaz Faiella,Arnaz,Faiella,ACT,F,,,11,North East,3042,,31,,,11174,61754,2,2012
59973,Rachelle Haydel,Rachelle,Haydel,ACT,F,,,14,South Central,2822,CrossFit Unlimited Jennings,35,,,11175,61769,2,2012
55124,Kim Fillman,Kim,Fillman,ACT,F,,,9,Mid Atlantic,1679,,42,,,11176,61779,2,2012
7316,Ashley Brooks,Ashley,Brooks,ACT,F,,,11,North East,648,CrossFit CenterMass,28,,,11177,61785,2,2012
35881,Chloe Taylor,Chloe,Taylor,ACT,F,,,3,Australia,1690,CrossFit Perth,27,,,11178,61789,2,2012
36447,Amelia Modigliani,Amelia,Modigliani,ACT,F,,,9,Mid Atlantic,791,CrossFit DC,29,,,11179,61790,2,2012
50350,Amanda Greenawalt,Amanda,Greenawalt,ACT,F,,,7,Europe,2781,CrossFit Rota,29,,,11180,61811,2,2012
50122,Jennifer O'Connell,Jennifer,O'Connell,ACT,F,,,4,Canada East,3404,CrossFit de l'ouest,44,,,11180,61811,2,2012
53398,Michelle Nguyen,Michelle,Nguyen,ACT,F,,,12,Northern California,470,CrossFit Milpitas,21,,,11182,61813,2,2012
48013,Laurie Frearson`,Laurie,Frearson`,ACT,F,,,7,Europe,23,,23,,,11183,61816,2,2012
5241,Kaytlin Warner,Kaytlin,Warner,ACT,F,,,3,Australia,1006,,23,,,11184,61817,2,2012
78629,kami macaione,kami,macaione,ACT,F,,,15,South East,2151,CrossFit eXalted,32,,,11185,61821,2,2012
18224,Alisa Borodin,Alisa,Borodin,ACT,F,,,7,Europe,2138,CrossFit Ansbach,28,,,11186,61826,2,2012
38609,Anne Perzow,Anne,Perzow,ACT,F,,,5,Canada West,2126,CrossFit Fraser Valley,29,,,11187,61837,2,2012
76298,Katherine Hatter,Katherine,Hatter,ACT,F,,,10,North Central,789,,36,,,11188,61843,2,2012
21027,Darika Siegel,Darika,Siegel,ACT,F,,,17,South West,1176,CrossFit Verve,29,,,11189,61845,2,2012
